File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_setpoint=65/instance-out.sql,895.17,2116.34,4459.91,10544.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_setpoint=75/instance-out.sql,1425.13,2691.96,7100.28,13411.83
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_defrost_temp=35/instance-out.sql,1360.53,2620.20,6778.41,13054.35
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_defrost_temp=45/instance-out.sql,1360.53,2620.20,6778.41,13054.35
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_min_temp=-20/instance-out.sql,1360.53,2620.20,6778.41,13054.35
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_min_temp=20/instance-out.sql,1360.53,2620.20,6778.41,13054.35
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density=0.4/instance-out.sql,1360.53,2620.20,6778.41,13054.35
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density=2/instance-out.sql,1545.12,3527.36,7698.05,17573.98
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density_elevator=0.2/instance-out.sql,1360.48,2620.04,6778.16,13053.52
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density_elevator=1/instance-out.sql,1360.59,2620.40,6778.69,13055.30
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_area_office=0.1/instance-out.sql,574.22,1790.38,2860.86,8919.99
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_area_office=2/instance-out.sql,2231.83,3698.28,11119.38,18425.50
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_person_office=1/instance-out.sql,1339.19,2593.84,6672.08,12923.02
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_person_office=20/instance-out.sql,1429.61,2705.52,7122.56,13479.43
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,1342.12,2599.66,6686.68,12952.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cavity_insul=4/instance-out.sql,1355.23,2614.27,6751.99,13024.78
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cont_insul=0/instance-out.sql,1403.21,2671.01,6991.04,13307.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cont_insul=20/instance-out.sql,1346.53,2604.53,6708.68,12976.24
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/slab_insulation_extent=2/instance-out.sql,1360.49,2620.15,6778.23,13054.06
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/slab_insulation_extent=24/instance-out.sql,1359.99,2619.49,6775.70,13050.78
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/supply_dhw_temp=130/instance-out.sql,1360.29,2619.96,6777.23,13053.13
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/supply_dhw_temp=140/instance-out.sql,1360.53,2620.20,6778.41,13054.35
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cavity_insul=19/instance-out.sql,1342.22,2595.01,6687.19,12928.84
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cavity_insul=4/instance-out.sql,1353.79,2610.83,6744.83,13007.65
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cont_insul=0/instance-out.sql,1443.41,2749.14,7191.35,13696.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cont_insul=10/instance-out.sql,1345.50,2599.53,6703.52,12951.32
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/water_heater_eff=0.75/instance-out.sql,1361.15,2620.85,6781.48,13057.57
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/water_heater_eff=0.95/instance-out.sql,1359.07,2618.67,6771.13,13046.73
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_shgc=0.25/instance-out.sql,1386.95,2593.32,6910.03,12920.41
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_shgc=0.6/instance-out.sql,1351.19,2634.47,6731.86,13125.43
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_u=0.15/instance-out.sql,1298.02,2547.60,6466.98,12692.63
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_u=0.8/instance-out.sql,1369.10,2641.04,6821.10,13158.16

File Name,Total (GJ),Heating (GJ),Cooling (GJ),Lights (GJ),Equipment (GJ),Fans (GJ),Pumps (GJ),Heat Recovery (GJ),DHW (GJ),CHP (GJ),Generated (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/air_leakage=0.15/instance-out.sql,6661.8,4010.67,64.87,356.96,1247.11,833.15,0.04,0.0,46.65,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/air_leakage=1.3/instance-out.sql,7133.8,4498.99,49.53,356.96,1247.11,832.09,0.04,0.0,46.74,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/cooling_coil_cop=1/instance-out.sql,6958.09,4133.66,239.58,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/cooling_coil_cop=4/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/cooling_setpoint=70/instance-out.sql
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/cooling_setpoint=80/instance-out.sql,6751.889999999999,4189.67,41.99,356.96,1247.11,767.06,0.04,0.0,46.69,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/dhw_office=0.1/instance-out.sql,6760.619999999999,4134.74,59.84,356.96,1247.11,831.69,0.02,0.0,27.91,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/dhw_office=10/instance-out.sql,8554.49,4040.44,65.07,356.96,1247.11,833.14,2.21,0.0,1907.2,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/dhw_temp=200/instance-out.sql,6789.14,4133.04,59.93,356.96,1247.11,831.71,0.06,0.0,57.97,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/dhw_temp=90/instance-out.sql,6761.3,4134.92,59.83,356.96,1247.11,831.69,0.02,0.0,28.42,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/equipment_density=0.5/instance-out.sql,6573.91,4613.15,40.09,356.96,615.63,798.99,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/equipment_density=2/instance-out.sql,7089.709999999999,3646.3,94.35,356.96,1968.79,874.22,0.04,0.0,46.69,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/equipment_density_elevator=2/instance-out.sql,6760.1900000000005,4173.49,58.23,356.96,1191.16,831.28,0.04,0.0,46.69,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/equipment_density_elevator=6/instance-out.sql,6838.57,4012.29,66.16,356.96,1408.43,845.64,0.04,0.0,46.69,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/ext_light_w=1000/instance-out.sql,6692.120000000001,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/ext_light_w=10000/instance-out.sql,6833.32,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/fan_eff_supply=0.3/instance-out.sql,6852.299999999999,3369.21,88.22,356.96,1247.11,1641.71,0.04,0.0,46.7,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/fan_eff_supply=0.8/instance-out.sql,6772.34,4350.73,53.69,356.96,1247.11,614.77,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/fan_rise_supply=0.1/instance-out.sql,6780.55,4969.44,39.29,356.96,1247.11,18.67,0.04,0.0,46.69,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/fan_rise_supply=2/instance-out.sql,6771.219999999999,4597.05,47.43,356.96,1247.11,373.59,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_coil_cop=1/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_coil_cop=4/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_setpoint=65/instance-out.sql,4459.91,1851.26,47.87,356.96,1247.11,807.58,0.04,0.0,46.73,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_setpoint=75/instance-out.sql,7100.2699999999995,4446.6,63.93,356.96,1247.11,836.6,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_defrost_temp=35/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_defrost_temp=45/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_min_temp=-20/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_min_temp=20/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density=0.4/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density=2/instance-out.sql,7698.049999999999,3502.14,121.65,1784.79,1247.11,893.25,0.04,0.0,46.71,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density_elevator=0.2/instance-out.sql,6778.16,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density_elevator=1/instance-out.sql,6778.700000000001,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_area_office=0.1/instance-out.sql,2860.86,230.28,177.98,356.96,1247.11,699.36,0.04,0.0,46.77,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_area_office=2/instance-out.sql,11119.39,8114.33,60.93,356.96,1247.11,1190.96,0.04,0.0,46.69,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_person_office=1/instance-out.sql,6672.09,4036.06,60.06,356.96,1247.11,822.81,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_person_office=20/instance-out.sql,7122.56,4449.58,59.47,356.96,1247.11,860.37,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,6686.6900000000005,4044.82,59.36,356.96,1247.11,829.48,0.04,0.0,46.56,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cavity_insul=4/instance-out.sql,6751.99,4108.11,59.58,356.96,1247.11,831.18,0.04,0.0,46.65,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cont_insul=0/instance-out.sql,6991.030000000001,4332.82,63.73,356.96,1247.11,841.17,0.04,0.0,46.85,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cont_insul=20/instance-out.sql,6708.68,4066.26,59.4,356.96,1247.11,829.97,0.04,0.0,46.58,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/slab_insulation_extent=2/instance-out.sql,6778.24,4133.54,59.85,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/slab_insulation_extent=24/instance-out.sql,6775.7,4131.28,59.67,356.96,1247.11,831.6,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/supply_dhw_temp=130/instance-out.sql,6777.23,4133.66,59.89,356.96,1247.11,831.7,0.05,0.0,45.5,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/supply_dhw_temp=140/instance-out.sql,6778.41,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cavity_insul=19/instance-out.sql,6687.1900000000005,4055.53,59.85,356.96,1247.11,818.66,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cavity_insul=4/instance-out.sql,6744.83,4105.12,59.84,356.96,1247.11,826.72,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cont_insul=0/instance-out.sql,7191.34,4454.96,65.16,356.96,1247.11,918.04,0.04,0.0,46.72,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cont_insul=10/instance-out.sql,6703.52,4069.52,59.83,356.96,1247.11,821.02,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/water_heater_eff=0.75/instance-out.sql,6781.48,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,49.76,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/water_heater_eff=0.95/instance-out.sql,6771.129999999999,4133.66,59.89,356.96,1247.11,831.7,0.04,0.0,39.4,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_shgc=0.25/instance-out.sql,6910.03,4383.8,41.65,356.96,1247.11,731.44,0.04,0.0,46.68,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_shgc=0.6/instance-out.sql,6731.85,4034.85,69.88,356.96,1247.11,873.97,0.04,0.0,46.69,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_u=0.15/instance-out.sql,6466.98,3837.78,66.83,356.96,1247.11,809.22,0.04,0.0,46.69,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_u=0.8/instance-out.sql,6821.09,4150.57,62.91,356.96,1247.11,854.47,0.04,0.0,46.68,0.0,0.000

File Name,Unmet Heating (Hours),Unmet Cooling (Hours)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/air_leakage=0.15/instance-out.sql,8.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/air_leakage=1.3/instance-out.sql,8.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/cooling_coil_cop=1/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/cooling_coil_cop=4/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/cooling_setpoint=70/instance-out.sql
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/cooling_setpoint=80/instance-out.sql,12.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/dhw_office=0.1/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/dhw_office=10/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/dhw_temp=200/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/dhw_temp=90/instance-out.sql,12.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/equipment_density=0.5/instance-out.sql,12.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/equipment_density=2/instance-out.sql,17.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/equipment_density_elevator=2/instance-out.sql,16.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/equipment_density_elevator=6/instance-out.sql,14.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/ext_light_w=1000/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/ext_light_w=10000/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/fan_eff_supply=0.3/instance-out.sql,7.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/fan_eff_supply=0.8/instance-out.sql,18.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/fan_rise_supply=0.1/instance-out.sql,15.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/fan_rise_supply=2/instance-out.sql,19.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_coil_cop=1/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_coil_cop=4/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_setpoint=65/instance-out.sql,3.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/heating_setpoint=75/instance-out.sql,9.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_defrost_temp=35/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_defrost_temp=45/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_min_temp=-20/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/hp_min_temp=20/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density=0.4/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density=2/instance-out.sql,23.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density_elevator=0.2/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/lighting_density_elevator=1/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_area_office=0.1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_area_office=2/instance-out.sql,87.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_person_office=1/instance-out.sql,12.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/oa_person_office=20/instance-out.sql,15.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,12.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cavity_insul=4/instance-out.sql,10.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cont_insul=0/instance-out.sql,8.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/roof_base_cont_insul=20/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/slab_insulation_extent=2/instance-out.sql,12.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/slab_insulation_extent=24/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/supply_dhw_temp=130/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/supply_dhw_temp=140/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cavity_insul=19/instance-out.sql,10.00,0.00
